Session Number, Operation, Start Timestamp, End Timestamp, Date 1, Date 2, Days, Weeks, Months, Years, Phrase, Result of Operation, Error
172,Subtract years from date,27-8-2020 22:15:25,27-8-2020 22:15:25,16-8-2043,N.A,N.A,N.A,N.A,373,N.A,16-8-1670,N.A
172,Subtact two dates,27-8-2020 22:15:25,27-8-2020 22:15:25,3-4-1994,5-11-1924,N.A,N.A,N.A,N.A,N.A,Days: 25351	Weeks: 3621	Months: 832,N.A
172,Get week number,27-8-2020 22:15:25,27-8-2020 22:15:25,27-9-1599,N.A,N.A,N.A,N.A,N.A,N.A,40,N.A
172,Exit Session,27-8-2020 22:15:26,27-8-2020 22:15:26,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
173,Get day of the week,27-8-2020 22:15:26,27-8-2020 22:15:26,17-3-1139,N.A,N.A,N.A,N.A,N.A,N.A,Friday,N.A
173,Get date from string,27-8-2020 22:15:26,27-8-2020 22:15:26,N.A,N.A,N.A,N.A,N.A,N.A,61 WEEKS AFTER,28-10-2021,N.A
173,Add weeks to date,27-8-2020 22:15:26,27-8-2020 22:15:26,25-11-2257,N.A,N.A,39,N.A,N.A,N.A,25-8-2258,N.A
173,Get date from string,27-8-2020 22:15:26,27-8-2020 22:15:26,N.A,N.A,N.A,N.A,N.A,N.A,20 MONTHS FROM NOW,27-4-2022,N.A
173,Subtract weeks from date,27-8-2020 22:15:26,27-8-2020 22:15:26,1-8-1000,N.A,N.A,403,N.A,N.A,N.A,10-11-992,N.A
173,Add years to date,27-8-2020 22:15:26,27-8-2020 22:15:26,23-3-1845,N.A,N.A,N.A,N.A,234,N.A,23-3-2079,N.A
173,Subtract months from date,27-8-2020 22:15:26,27-8-2020 22:15:26,8-8-2822,N.A,N.A,N.A,259,N.A,N.A,8-1-2801,N.A
173,Subtract years from date,27-8-2020 22:15:26,27-8-2020 22:15:26,32-8-2039,N.A,N.A,N.A,N.A,189,N.A,1-9-1850,N.A
173,Add months to date,27-8-2020 22:15:26,27-8-2020 22:15:26,28-1-1235,N.A,N.A,N.A,342,N.A,N.A,28-7-1263,N.A
173,Get day of the week,27-8-2020 22:15:26,27-8-2020 22:15:26,2-9-2758,N.A,N.A,N.A,N.A,N.A,N.A,Tuesday,N.A
173,Exit Session,27-8-2020 22:15:26,27-8-2020 22:15:26,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
174,Subtract years from date,27-8-2020 22:15:26,27-8-2020 22:15:26,24-1-2179,N.A,N.A,N.A,N.A,214,N.A,24-1-1965,N.A
174,N.A,27-8-2020 22:15:26,27-8-2020 22:15:26,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
174,Add years to date,27-8-2020 22:15:26,27-8-2020 22:15:26,25-4-2935,N.A,N.A,N.A,N.A,382,N.A,25-4-3317,N.A
174,Add two dates,27-8-2020 22:15:26,27-8-2020 22:15:26,20-4-2770,14-6-1947,N.A,N.A,N.A,N.A,N.A,4-11-4717,N.A
174,Subtract weeks from date,27-8-2020 22:15:26,27-8-2020 22:15:26,24-4-1368,N.A,N.A,27,N.A,N.A,N.A,18-10-1367,N.A
174,Get date from string,27-8-2020 22:15:26,27-8-2020 22:15:26,N.A,N.A,N.A,N.A,N.A,N.A,YESTERDAY,26-8-2020,N.A
174,Subtact two dates,27-8-2020 22:15:26,27-8-2020 22:15:26,32-6-2770,11-13-2130,N.A,N.A,N.A,N.A,N.A,Days: 233562	Weeks: 33366	Months: 7673,N.A
174,Subtract weeks from date,27-8-2020 22:15:26,27-8-2020 22:15:26,12-10-2505,N.A,N.A,346,N.A,N.A,N.A,23-2-2499,N.A
174,Subtact two dates,27-8-2020 22:15:26,27-8-2020 22:15:26,19-3-1593,5-4-2564,N.A,N.A,N.A,N.A,N.A,Days: 354668	Weeks: 50666	Months: 11652,N.A
174,Get day of the week,27-8-2020 22:15:26,27-8-2020 22:15:26,13-3-2504,N.A,N.A,N.A,N.A,N.A,N.A,Thursday,N.A
174,Exit Session,27-8-2020 22:15:26,27-8-2020 22:15:26,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
175,Add weeks to date,27-8-2020 22:15:26,27-8-2020 22:15:26,11-1-2229,N.A,N.A,331,N.A,N.A,N.A,17-5-2235,N.A
175,Add weeks to date,27-8-2020 22:15:26,27-8-2020 22:15:26,28-9-1218,N.A,N.A,105,N.A,N.A,N.A,2-10-1220,N.A
175,Subtract months from date,27-8-2020 22:15:26,27-8-2020 22:15:26,6-5-2692,N.A,N.A,N.A,497,N.A,N.A,6-12-2650,N.A
175,Get day of the week,27-8-2020 22:15:26,27-8-2020 22:15:26,13-6-1953,N.A,N.A,N.A,N.A,N.A,N.A,Saturday,N.A
175,Get date from string,27-8-2020 22:15:26,27-8-2020 22:15:26,N.A,N.A,N.A,N.A,N.A,N.A,YESTERDAY,26-8-2020,N.A
175,Subtract days from date,27-8-2020 22:15:26,27-8-2020 22:15:26,13-8-1173,N.A,359,N.A,N.A,N.A,N.A,19-8-1172,N.A
175,Add two dates,27-8-2020 22:15:26,27-8-2020 22:15:26,18-6-1832,15-12-1542,N.A,N.A,N.A,N.A,N.A,3-7-3375,N.A
175,Add months to date,27-8-2020 22:15:26,27-8-2020 22:15:26,5-3-1436,N.A,N.A,N.A,441,N.A,N.A,5-12-1472,N.A
175,Get date from string,27-8-2020 22:15:26,27-8-2020 22:15:26,N.A,N.A,N.A,N.A,N.A,N.A,320 DAYS BEFORE,12-10-2019,N.A
175,Add weeks to date,27-8-2020 22:15:26,27-8-2020 22:15:26,4-11-2718,N.A,N.A,267,N.A,N.A,N.A,17-12-2723,N.A
175,Exit Session,27-8-2020 22:15:26,27-8-2020 22:15:26,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
176,Subtract months from date,27-8-2020 22:15:26,27-8-2020 22:15:26,8-2-2119,N.A,N.A,N.A,275,N.A,N.A,8-3-2096,N.A
176,Add weeks to date,27-8-2020 22:15:26,27-8-2020 22:15:26,14-9-2641,N.A,N.A,25,N.A,N.A,N.A,8-3-2642,N.A
176,Get day of the week,27-8-2020 22:15:26,27-8-2020 22:15:26,1-2-2554,N.A,N.A,N.A,N.A,N.A,N.A,Friday,N.A
176,Subtract weeks from date,27-8-2020 22:15:26,27-8-2020 22:15:26,9-4-2230,N.A,N.A,238,N.A,N.A,N.A,16-9-2225,N.A
176,Subtract months from date,27-8-2020 22:15:26,27-8-2020 22:15:26,28-1-2669,N.A,N.A,N.A,397,N.A,N.A,28-12-2635,N.A
176,Get date from string,27-8-2020 22:15:26,27-8-2020 22:15:26,N.A,N.A,N.A,N.A,N.A,N.A,485 YEARS AFTER,27-8-2505,N.A
176,N.A,27-8-2020 22:15:26,27-8-2020 22:15:26,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
176,N.A,27-8-2020 22:15:26,27-8-2020 22:15:26,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
176,Get date from string,27-8-2020 22:15:26,27-8-2020 22:15:26,N.A,N.A,N.A,N.A,N.A,N.A,165 WEEKS EARLIER,29-6-2017,N.A
176,Add years to date,27-8-2020 22:15:26,27-8-2020 22:15:26,5-11-1434,N.A,N.A,N.A,N.A,182,N.A,5-11-1616,N.A
176,Exit Session,27-8-2020 22:15:26,27-8-2020 22:15:26,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
177,Add weeks to date,27-8-2020 22:15:26,27-8-2020 22:15:26,19-3-1385,N.A,N.A,296,N.A,N.A,N.A,20-11-1390,N.A
177,Subtract days from date,27-8-2020 22:15:26,27-8-2020 22:15:26,22-8-2772,N.A,346,N.A,N.A,N.A,N.A,11-9-2771,N.A
177,Subtact two dates,27-8-2020 22:15:26,27-8-2020 22:15:26,8-10-2365,32-7-1936,N.A,N.A,N.A,N.A,N.A,Days: 156757	Weeks: 22393	Months: 5150,N.A
177,N.A,27-8-2020 22:15:26,27-8-2020 22:15:26,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
177,Subtract years from date,27-8-2020 22:15:27,27-8-2020 22:15:27,16-7-1868,N.A,N.A,N.A,N.A,301,N.A,16-7-1567,N.A
177,Add years to date,27-8-2020 22:15:27,27-8-2020 22:15:27,9-1-2505,N.A,N.A,N.A,N.A,14,N.A,9-1-2519,N.A
177,Add days to date,27-8-2020 22:15:27,27-8-2020 22:15:27,1-11-1046,N.A,301,N.A,N.A,N.A,N.A,29-8-1047,N.A
177,Get date from string,27-8-2020 22:15:27,27-8-2020 22:15:27,N.A,N.A,N.A,N.A,N.A,N.A,370 DAYS EARLIER,23-8-2019,N.A
177,Subtact two dates,27-8-2020 22:15:27,27-8-2020 22:15:27,11-3-2904,20-8-2187,N.A,N.A,N.A,N.A,N.A,Days: 261717	Weeks: 37388	Months: 8598,N.A
177,N.A,27-8-2020 22:15:27,27-8-2020 22:15:27,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
177,Exit Session,27-8-2020 22:15:27,27-8-2020 22:15:27,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
178,Add months to date,27-8-2020 22:15:27,27-8-2020 22:15:27,18-12-1888,N.A,N.A,N.A,135,N.A,N.A,18-3-1900,N.A
178,Subtact two dates,27-8-2020 22:15:27,27-8-2020 22:15:27,27-11-1524,6-10-1620,N.A,N.A,N.A,N.A,N.A,Days: 35002	Weeks: 5000	Months: 1149,N.A
178,Get date from string,27-8-2020 22:15:27,27-8-2020 22:15:27,N.A,N.A,N.A,N.A,N.A,N.A,372 MONTHS FROM NOW,27-8-2051,N.A
178,Get day of the week,27-8-2020 22:15:27,27-8-2020 22:15:27,14-10-1965,N.A,N.A,N.A,N.A,N.A,N.A,Thursday,N.A
178,Get week number,27-8-2020 22:15:27,27-8-2020 22:15:27,27-3-2172,N.A,N.A,N.A,N.A,N.A,N.A,13,N.A
178,Add weeks to date,27-8-2020 22:15:27,27-8-2020 22:15:27,8-5-1830,N.A,N.A,189,N.A,N.A,N.A,21-12-1833,N.A
178,Subtract years from date,27-8-2020 22:15:27,27-8-2020 22:15:27,18-6-2073,N.A,N.A,N.A,N.A,360,N.A,18-6-1713,N.A
178,Add days to date,27-8-2020 22:15:27,27-8-2020 22:15:27,31-2-2340,N.A,477,N.A,N.A,N.A,N.A,22-6-2341,N.A
178,Get week number,27-8-2020 22:15:27,27-8-2020 22:15:27,31-13-2596,N.A,N.A,N.A,N.A,N.A,N.A,5,N.A
178,Add two dates,27-8-2020 22:15:27,27-8-2020 22:15:27,3-11-1987,7-10-1095,N.A,N.A,N.A,N.A,N.A,10-9-3083,N.A
178,Exit Session,27-8-2020 22:15:27,27-8-2020 22:15:27,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
179,Subtract years from date,27-8-2020 22:15:27,27-8-2020 22:15:27,3-8-2708,N.A,N.A,N.A,N.A,76,N.A,3-8-2632,N.A
179,Subtract years from date,27-8-2020 22:15:27,27-8-2020 22:15:27,3-8-1887,N.A,N.A,N.A,N.A,475,N.A,3-8-1412,N.A
179,Add months to date,27-8-2020 22:15:27,27-8-2020 22:15:27,2-9-2344,N.A,N.A,N.A,289,N.A,N.A,2-10-2368,N.A
179,Subtract years from date,27-8-2020 22:15:27,27-8-2020 22:15:27,20-11-2883,N.A,N.A,N.A,N.A,298,N.A,20-11-2585,N.A
179,N.A,27-8-2020 22:15:27,27-8-2020 22:15:27,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
179,Get date from string,27-8-2020 22:15:27,27-8-2020 22:15:27,N.A,N.A,N.A,N.A,N.A,N.A,LAST YEAR,27-8-2019,N.A
179,Add days to date,27-8-2020 22:15:27,27-8-2020 22:15:27,16-4-1154,N.A,367,N.A,N.A,N.A,N.A,18-4-1155,N.A
179,Add weeks to date,27-8-2020 22:15:27,27-8-2020 22:15:27,1-10-1097,N.A,N.A,35,N.A,N.A,N.A,3-6-1098,N.A
179,Add years to date,27-8-2020 22:15:27,27-8-2020 22:15:27,8-5-2244,N.A,N.A,N.A,N.A,127,N.A,8-5-2371,N.A
179,Get date from string,27-8-2020 22:15:27,27-8-2020 22:15:27,N.A,N.A,N.A,N.A,N.A,N.A,349 YEARS FROM NOW,27-8-2369,N.A
179,Exit Session,27-8-2020 22:15:27,27-8-2020 22:15:27,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
180,Subtract months from date,27-8-2020 22:15:27,27-8-2020 22:15:27,7-9-1655,N.A,N.A,N.A,406,N.A,N.A,7-11-1621,N.A
180,N.A,27-8-2020 22:15:27,27-8-2020 22:15:27,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
180,Add months to date,27-8-2020 22:15:27,27-8-2020 22:15:27,5-6-1103,N.A,N.A,N.A,409,N.A,N.A,5-7-1137,N.A
180,Add weeks to date,27-8-2020 22:15:27,27-8-2020 22:15:27,22-6-1120,N.A,N.A,464,N.A,N.A,N.A,14-5-1129,N.A
180,Get week number,27-8-2020 22:15:27,27-8-2020 22:15:27,13-13-2545,N.A,N.A,N.A,N.A,N.A,N.A,3,N.A
180,Add months to date,27-8-2020 22:15:27,27-8-2020 22:15:27,31-6-1571,N.A,N.A,N.A,24,N.A,N.A,1-7-1573,N.A
180,Get week number,27-8-2020 22:15:27,27-8-2020 22:15:27,14-8-2897,N.A,N.A,N.A,N.A,N.A,N.A,33,N.A
180,Add days to date,27-8-2020 22:15:27,27-8-2020 22:15:27,7-5-1058,N.A,134,N.A,N.A,N.A,N.A,18-9-1058,N.A
180,Add days to date,27-8-2020 22:15:27,27-8-2020 22:15:27,5-7-1166,N.A,83,N.A,N.A,N.A,N.A,26-9-1166,N.A
180,Get day of the week,27-8-2020 22:15:27,27-8-2020 22:15:27,11-3-1061,N.A,N.A,N.A,N.A,N.A,N.A,Sunday,N.A
180,Exit Session,27-8-2020 22:15:27,27-8-2020 22:15:27,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
181,Subtract months from date,27-8-2020 22:15:27,27-8-2020 22:15:27,23-1-1250,N.A,N.A,N.A,10,N.A,N.A,23-3-1249,N.A
181,N.A,27-8-2020 22:15:27,27-8-2020 22:15:27,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
181,Get week number,27-8-2020 22:15:27,27-8-2020 22:15:27,28-6-1424,N.A,N.A,N.A,N.A,N.A,N.A,27,N.A
181,N.A,27-8-2020 22:15:27,27-8-2020 22:15:27,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
181,Get week number,27-8-2020 22:15:27,27-8-2020 22:15:27,2-10-2245,N.A,N.A,N.A,N.A,N.A,N.A,40,N.A
181,Subtact two dates,27-8-2020 22:15:27,27-8-2020 22:15:27,12-1-1144,16-12-2991,N.A,N.A,N.A,N.A,N.A,Days: 674935	Weeks: 96419	Months: 22174,N.A
181,Subtact two dates,27-8-2020 22:15:28,27-8-2020 22:15:28,27-13-2087,7-11-2680,N.A,N.A,N.A,N.A,N.A,Days: 216508	Weeks: 30929	Months: 7113,N.A
181,Add months to date,27-8-2020 22:15:28,27-8-2020 22:15:28,13-12-1862,N.A,N.A,N.A,491,N.A,N.A,13-11-1903,N.A
181,Get week number,27-8-2020 22:15:28,27-8-2020 22:15:28,17-13-1713,N.A,N.A,N.A,N.A,N.A,N.A,3,N.A
181,Subtact two dates,27-8-2020 22:15:28,27-8-2020 22:15:28,12-12-1541,18-1-2789,N.A,N.A,N.A,N.A,N.A,Days: 455485	Weeks: 65069	Months: 14964,N.A
181,Exit Session,27-8-2020 22:15:28,27-8-2020 22:15:28,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
182,Get day of the week,27-8-2020 22:15:28,27-8-2020 22:15:28,5-13-2553,N.A,N.A,N.A,N.A,N.A,N.A,Saturday,N.A
182,Add weeks to date,27-8-2020 22:15:28,27-8-2020 22:15:28,19-12-1187,N.A,N.A,154,N.A,N.A,N.A,1-12-1190,N.A
182,Add weeks to date,27-8-2020 22:15:28,27-8-2020 22:15:28,26-10-2256,N.A,N.A,124,N.A,N.A,N.A,13-3-2259,N.A
182,Add months to date,27-8-2020 22:15:28,27-8-2020 22:15:28,12-7-2115,N.A,N.A,N.A,178,N.A,N.A,12-5-2130,N.A
182,Add two dates,27-8-2020 22:15:28,27-8-2020 22:15:28,21-10-1283,27-7-1143,N.A,N.A,N.A,N.A,N.A,17-6-2427,N.A
182,Add days to date,27-8-2020 22:15:28,27-8-2020 22:15:28,17-12-2017,N.A,194,N.A,N.A,N.A,N.A,29-6-2018,N.A
182,Add years to date,27-8-2020 22:15:28,27-8-2020 22:15:28,2-7-1680,N.A,N.A,N.A,N.A,363,N.A,2-7-2043,N.A
182,Get date from string,27-8-2020 22:15:28,27-8-2020 22:15:28,N.A,N.A,N.A,N.A,N.A,N.A,242 MONTHS BEFORE,27-6-2000,N.A
182,Subtract days from date,27-8-2020 22:15:28,27-8-2020 22:15:28,20-9-1046,N.A,317,N.A,N.A,N.A,N.A,7-11-1045,N.A
182,Get date from string,27-8-2020 22:15:28,27-8-2020 22:15:28,N.A,N.A,N.A,N.A,N.A,N.A,108 DAYS EARLIER,11-5-2020,N.A
182,Exit Session,27-8-2020 22:15:28,27-8-2020 22:15:28,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
183,Get week number,27-8-2020 22:15:28,27-8-2020 22:15:28,15-11-1300,N.A,N.A,N.A,N.A,N.A,N.A,47,N.A
183,Get day of the week,27-8-2020 22:15:28,27-8-2020 22:15:28,14-10-2776,N.A,N.A,N.A,N.A,N.A,N.A,Thursday,N.A
183,Add months to date,27-8-2020 22:15:28,27-8-2020 22:15:28,19-13-2412,N.A,N.A,N.A,14,N.A,N.A,19-3-2414,N.A
183,Subtract years from date,27-8-2020 22:15:28,27-8-2020 22:15:28,27-9-2182,N.A,N.A,N.A,N.A,213,N.A,27-9-1969,N.A
183,N.A,27-8-2020 22:15:28,27-8-2020 22:15:28,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
183,Add weeks to date,27-8-2020 22:15:28,27-8-2020 22:15:28,12-10-2329,N.A,N.A,419,N.A,N.A,N.A,23-10-2337,N.A
183,Get week number,27-8-2020 22:15:28,27-8-2020 22:15:28,9-8-2890,N.A,N.A,N.A,N.A,N.A,N.A,32,N.A
183,Subtact two dates,27-8-2020 22:15:28,27-8-2020 22:15:28,1-3-1286,5-4-2811,N.A,N.A,N.A,N.A,N.A,Days: 557022	Weeks: 79574	Months: 18300,N.A
183,Get week number,27-8-2020 22:15:28,27-8-2020 22:15:28,27-11-1181,N.A,N.A,N.A,N.A,N.A,N.A,48,N.A
183,Add months to date,27-8-2020 22:15:28,27-8-2020 22:15:28,17-6-1441,N.A,N.A,N.A,135,N.A,N.A,17-9-1452,N.A
183,Exit Session,27-8-2020 22:15:28,27-8-2020 22:15:28,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
184,Get date from string,27-8-2020 22:15:28,27-8-2020 22:15:28,N.A,N.A,N.A,N.A,N.A,N.A,422 YEARS EARLIER,27-8-1598,N.A
184,Subtract years from date,27-8-2020 22:15:28,27-8-2020 22:15:28,28-11-2705,N.A,N.A,N.A,N.A,70,N.A,28-11-2635,N.A
184,Get week number,27-8-2020 22:15:28,27-8-2020 22:15:28,24-6-1514,N.A,N.A,N.A,N.A,N.A,N.A,25,N.A
184,Add days to date,27-8-2020 22:15:28,27-8-2020 22:15:28,19-3-2416,N.A,257,N.A,N.A,N.A,N.A,1-12-2416,N.A
184,Subtract days from date,27-8-2020 22:15:28,27-8-2020 22:15:28,12-7-1931,N.A,189,N.A,N.A,N.A,N.A,4-1-1931,N.A
184,Add days to date,27-8-2020 22:15:28,27-8-2020 22:15:28,6-10-2557,N.A,432,N.A,N.A,N.A,N.A,12-12-2558,N.A
184,Subtract days from date,27-8-2020 22:15:28,27-8-2020 22:15:28,20-4-2396,N.A,467,N.A,N.A,N.A,N.A,9-1-2395,N.A
184,Get week number,27-8-2020 22:15:28,27-8-2020 22:15:28,14-2-2090,N.A,N.A,N.A,N.A,N.A,N.A,7,N.A
184,Add weeks to date,27-8-2020 22:15:28,27-8-2020 22:15:28,10-8-2990,N.A,N.A,280,N.A,N.A,N.A,22-12-2995,N.A
184,N.A,27-8-2020 22:15:28,27-8-2020 22:15:28,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
184,Exit Session,27-8-2020 22:15:28,27-8-2020 22:15:28,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
185,Get date from string,27-8-2020 22:15:28,27-8-2020 22:15:28,N.A,N.A,N.A,N.A,N.A,N.A,PREVIOUS WEEK,20-8-2020,N.A
185,Subtract weeks from date,27-8-2020 22:15:28,27-8-2020 22:15:28,15-6-2633,N.A,N.A,490,N.A,N.A,N.A,24-1-2624,N.A
185,Add days to date,27-8-2020 22:15:28,27-8-2020 22:15:28,19-6-1604,N.A,163,N.A,N.A,N.A,N.A,29-11-1604,N.A
185,Subtract days from date,27-8-2020 22:15:28,27-8-2020 22:15:28,8-3-1752,N.A,378,N.A,N.A,N.A,N.A,24-2-1751,N.A
185,N.A,27-8-2020 22:15:28,27-8-2020 22:15:28,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
185,Add two dates,27-8-2020 22:15:28,27-8-2020 22:15:28,25-13-1083,6-5-2386,N.A,N.A,N.A,N.A,N.A,30-6-3470,N.A
185,N.A,27-8-2020 22:15:28,27-8-2020 22:15:28,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
185,N.A,27-8-2020 22:15:28,27-8-2020 22:15:28,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
185,Subtract weeks from date,27-8-2020 22:15:28,27-8-2020 22:15:28,6-13-1129,N.A,N.A,408,N.A,N.A,N.A,13-3-1122,N.A
185,Get week number,27-8-2020 22:15:29,27-8-2020 22:15:29,22-4-1303,N.A,N.A,N.A,N.A,N.A,N.A,17,N.A
185,Exit Session,27-8-2020 22:15:29,27-8-2020 22:15:29,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
186,Add days to date,27-8-2020 22:15:29,27-8-2020 22:15:29,21-3-1081,N.A,264,N.A,N.A,N.A,N.A,10-12-1081,N.A
186,Subtact two dates,27-8-2020 22:15:29,27-8-2020 22:15:29,20-13-2550,14-3-1010,N.A,N.A,N.A,N.A,N.A,Days: 562780	Weeks: 80397	Months: 18490,N.A
186,Subtact two dates,27-8-2020 22:15:29,27-8-2020 22:15:29,23-7-1308,20-7-2208,N.A,N.A,N.A,N.A,N.A,Days: 328707	Weeks: 46958	Months: 10799,N.A
186,Add years to date,27-8-2020 22:15:29,27-8-2020 22:15:29,16-8-1630,N.A,N.A,N.A,N.A,271,N.A,16-8-1901,N.A
186,N.A,27-8-2020 22:15:29,27-8-2020 22:15:29,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
186,Add days to date,27-8-2020 22:15:29,27-8-2020 22:15:29,10-9-2479,N.A,114,N.A,N.A,N.A,N.A,2-1-2480,N.A
186,N.A,27-8-2020 22:15:29,27-8-2020 22:15:29,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
186,Add days to date,27-8-2020 22:15:29,27-8-2020 22:15:29,18-10-2413,N.A,340,N.A,N.A,N.A,N.A,23-9-2414,N.A
186,Get date from string,27-8-2020 22:15:29,27-8-2020 22:15:29,N.A,N.A,N.A,N.A,N.A,N.A,LAST MONTH,27-7-2020,N.A
186,Add years to date,27-8-2020 22:15:29,27-8-2020 22:15:29,8-4-1665,N.A,N.A,N.A,N.A,179,N.A,8-4-1844,N.A
186,Exit Session,27-8-2020 22:15:29,27-8-2020 22:15:29,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
187,Subtract weeks from date,27-8-2020 22:15:29,27-8-2020 22:15:29,15-5-1984,N.A,N.A,423,N.A,N.A,N.A,6-4-1976,N.A
187,Subtract months from date,27-8-2020 22:15:29,27-8-2020 22:15:29,13-8-2111,N.A,N.A,N.A,226,N.A,N.A,13-10-2092,N.A
187,Get week number,27-8-2020 22:15:29,27-8-2020 22:15:29,9-5-2007,N.A,N.A,N.A,N.A,N.A,N.A,19,N.A
187,Add weeks to date,27-8-2020 22:15:29,27-8-2020 22:15:29,7-5-1827,N.A,N.A,472,N.A,N.A,N.A,23-5-1836,N.A
187,Add two dates,27-8-2020 22:15:29,27-8-2020 22:15:29,24-13-2563,17-11-2652,N.A,N.A,N.A,N.A,N.A,10-1-5217,N.A
187,Get week number,27-8-2020 22:15:29,27-8-2020 22:15:29,23-1-2442,N.A,N.A,N.A,N.A,N.A,N.A,4,N.A
187,Get week number,27-8-2020 22:15:29,27-8-2020 22:15:29,17-6-2524,N.A,N.A,N.A,N.A,N.A,N.A,25,N.A
187,Subtract weeks from date,27-8-2020 22:15:29,27-8-2020 22:15:29,21-6-2191,N.A,N.A,220,N.A,N.A,N.A,3-4-2187,N.A
187,Get week number,27-8-2020 22:15:29,27-8-2020 22:15:29,7-6-2075,N.A,N.A,N.A,N.A,N.A,N.A,23,N.A
187,Get date from string,27-8-2020 22:15:29,27-8-2020 22:15:29,N.A,N.A,N.A,N.A,N.A,N.A,TOMORROW,28-8-2020,N.A
187,Exit Session,27-8-2020 22:15:29,27-8-2020 22:15:29,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
188,Get week number,27-8-2020 22:15:29,27-8-2020 22:15:29,13-8-1773,N.A,N.A,N.A,N.A,N.A,N.A,33,N.A
188,Subtract years from date,27-8-2020 22:15:30,27-8-2020 22:15:30,14-12-1578,N.A,N.A,N.A,N.A,117,N.A,14-12-1461,N.A
188,Add weeks to date,27-8-2020 22:15:30,27-8-2020 22:15:30,17-10-1159,N.A,N.A,369,N.A,N.A,N.A,12-11-1166,N.A
188,Add months to date,27-8-2020 22:15:30,27-8-2020 22:15:30,26-12-2773,N.A,N.A,N.A,162,N.A,N.A,26-6-2787,N.A
188,Get day of the week,27-8-2020 22:15:30,27-8-2020 22:15:30,7-5-1795,N.A,N.A,N.A,N.A,N.A,N.A,Thursday,N.A
188,Get week number,27-8-2020 22:15:30,27-8-2020 22:15:30,4-12-1940,N.A,N.A,N.A,N.A,N.A,N.A,49,N.A
188,Subtract weeks from date,27-8-2020 22:15:30,27-8-2020 22:15:30,22-10-1823,N.A,N.A,88,N.A,N.A,N.A,13-2-1822,N.A
188,Subtract weeks from date,27-8-2020 22:15:30,27-8-2020 22:15:30,17-11-2809,N.A,N.A,352,N.A,N.A,N.A,18-2-2803,N.A
188,Get day of the week,27-8-2020 22:15:30,27-8-2020 22:15:30,10-7-1844,N.A,N.A,N.A,N.A,N.A,N.A,Wednesday,N.A
188,Get date from string,27-8-2020 22:15:30,27-8-2020 22:15:30,N.A,N.A,N.A,N.A,N.A,N.A,NEXT WEEK,3-9-2020,N.A
188,Exit Session,27-8-2020 22:15:30,27-8-2020 22:15:30,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
189,Subtract years from date,27-8-2020 22:15:30,27-8-2020 22:15:30,17-2-1176,N.A,N.A,N.A,N.A,345,N.A,17-2-831,N.A
189,Add years to date,27-8-2020 22:15:30,27-8-2020 22:15:30,13-10-1166,N.A,N.A,N.A,N.A,34,N.A,13-10-1200,N.A
